219,"Pro Choice Beauty Care, Inc. - Repack",29-CA-285852,Bellport,NY,11/08/2021,,"Region 29, Brooklyn, New York",Open,,
220,United Parcel Service; Philadelphia Air Hub,04-CA-285818,Philadelphia,PA,11/08/2021,,"Region 04, Philadelphia, Pennsylvania",Open,,
221,IBEW Local 1245 (Pacific Gas and Electric),32-CB-286134,Cupertino,CA,11/08/2021,,"Region 32, Oakland, California",Open,,
222,"Laundry Distribution & Food Service Union, Local 617 (Community Day Nursery)",22-CB-285858,East Orange,NJ,11/08/2021,,"Region 22, Newark, New Jersey",Open,,
223,Pepsico Beverages,21-CA-285934,Buena Park,CA,11/08/2021,,"Region 21, Los Angeles, California",Open,,
224,San Luis Ambulance,31-CA-285943,San Luis Obispo,CA,11/08/2021,,"Region 31, Los Angeles, California",Open,,
225,Rochester Eagles Club,18-RD-285913,Rochester,MN,11/08/2021,,"Region 18, Minneapolis, Minnesota",Open,,
226,United States Postal Service,10-CA-285902,Landis,NC,11/08/2021,,"Region 10, Atlanta, Georgia",Open,,
227,Able part of ABM,31-CA-285963,Los Angeles,CA,11/08/2021,,"Region 31, Los Angeles, California",Open,,
228,Packaging Corporation of America,27-CA-285970,Denver,CO,11/08/2021,,"Region 27, Denver, Colorado",Open,,
229,United States Postal Service,12-CA-285897,Ciales,PR,11/08/2021,,"Region 12, Tampa, Florida",Open,,
230,Steelworkers Local 15253 (Kinder Morgan),04-CB-285875,Morrisville,PA,11/08/2021,11/12/2021,"Region 04, Philadelphia, Pennsylvania",Open,Withdrawal Adjusted,
231,"G&D Integrated Manufacturing, LLC",25-CA-285896,Morton,IL,11/08/2021,,"Region 25, Indianapolis, Indiana",Open,,
232,G & D Integrated Manufacturing LLC,25-CA-285878,Morton,IL,11/08/2021,,"Region 25, Indianapolis, Indiana",Open,,
233,The New York Times Company dba Wirecutter,02-CA-286076,New York,NY,11/08/2021,,"Region 02, New York, New York",Open,,
234,"G&D Integrated Manufacturing, LLC",25-CA-285899,Morton,IL,11/08/2021,,"Region 25, Indianapolis, Indiana",Open,,
235,40 Clarkson Avenue Owners Corp. and Maxx Properties,02-CA-286144,Harrison,NY,11/08/2021,,"Region 02, New York, New York",Open,,
236,Pepsi Beverage Company,04-CA-285839,Philadelphia,PA,11/08/2021,,"Region 04, Philadelphia, Pennsylvania",Open,,
237,G & D Integrated Manufacturing LLC,25-CA-285872,Morton,IL,11/08/2021,,"Region 25, Indianapolis, Indiana",Open,,
238,"G & D Integrated Manufacturing, LLC",25-CA-285890,Morton,IL,11/08/2021,,"Region 25, Indianapolis, Indiana",Open,,
239,"Planned Building Services and Planned Lifestyle Services, affiliated with Planned Companies",02-CA-285982,Manhattan,NY,11/08/2021,,"Region 02, New York, New York",Open,,
240,Williamsville Suburban,03-CA-285799,Williamsville,NY,11/08/2021,,"Region 03, Buffalo, New York",Open,,
241,Busch Agricultural Resources,27-RD-285954,Idaho Falls,ID,11/08/2021,,"Region 27, Denver, Colorado",Open,,
242,"Teamsters, Local 63(Empire Transportation, Inc.",21-CB-285957,Rialto,CA,11/08/2021,,"Region 21, Los Angeles, California",Open,,
243,"American Red Cross, Great Lakes Blood Services Region",07-CA-285901,Lansing,MI,11/08/2021,,"Region 07, Detroit, Michigan",Open,,
244,United State Postal Service,16-CA-285939,San Antonio,TX,11/08/2021,,"Region 16, Fort Worth, Texas",Open,,
245,Meredith Corp.,02-CA-285960,New York,NY,11/08/2021,,"Region 02, New York, New York",Open,,
246,"UNITE HERE, Local 34 (Yale University)",01-CB-285992,New Haven,CT,11/08/2021,,"Region 01, Boston, Massachusetts",Open,,
247,"Fresenius Medical Care, N. America",20-CA-285971,Honolulu,HI,11/08/2021,,"Region 20, San Francisco, California",Open,,
248,"G&D Integrated Manufacturing, LLC",25-CA-285898,Morton,IL,11/08/2021,,"Region 25, Indianapolis, Indiana",Open,,
249,United States Postal Service,12-CA-285809,San Juan,PR,11/08/2021,,"Region 12, Tampa, Florida",Open,,
250,Federacion Central de Trabajadores Local 481 UFCW(Cooperativa de Ahorro y Credito de Aguadilla),12-CB-285916,Aguadilla,PR,11/08/2021,,"Region 12, Tampa, Florida",Open,,
251,United States Postal Service,20-CA-285931,West Sacramento,CA,11/08/2021,,"Region 20, San Francisco, California",Open,,
252,G & D Integrated Manufacturing LLC.,25-CA-285892,Morton,IL,11/08/2021,,"Region 25, Indianapolis, Indiana",Open,,
253,Buonadonna Shoprite LLC,29-CA-286004,Bay Shore,NY,11/08/2021,,"Region 29, Brooklyn, New York",Open,,
254,"4G Plumbing & Heating, Inc.",19-CA-285915,Missoula,MT,11/08/2021,,"Region 19, Seattle, Washington",Open,,
255,Growing Seeds - Irvington,19-CA-285881,Portland,OR,11/08/2021,,"Region 19, Seattle, Washington",Open,,
256,"G & D Integrated Manufacturing, LLC",25-CA-285887,Morton,IL,11/08/2021,,"Region 25, Indianapolis, Indiana",Open,,
257,Centers For New Horizons,13-CA-285837,Chicago,IL,11/08/2021,,"Region 13, Chicago, Illinois",Open,,
258,"Custom Aire, Inc.",04-RC-285830,Bensalem,PA,11/08/2021,,"Region 04, Philadelphia, Pennsylvania",Open,,
259,Lockheed Martin,31-CA-285925,Palmdale,CA,11/08/2021,,"Region 31, Los Angeles, California",Open,,
260,"Utility Workers of America (UWUA), Local 132 (Southern California Gas)",31-CB-286003,Chino,CA,11/08/2021,,"Region 31, Los Angeles, California",Open,,
261,Astoria Generating Company,29-CA-285861,Astoria,NY,11/08/2021,,"Region 29, Brooklyn, New York",Open,,
262,UNIVERSITY OF CINCINNATI MEDICAL CENTER,09-CA-285888,Cincinnati,OH,11/08/2021,,"Region 09, Cincinnati, Ohio",Open,,
263,United States Postal Service,19-CA-285919,Everett,WA,11/08/2021,,"Region 19, Seattle, Washington",Open,,
264,Durham School Services,01-CA-285891,Smithfield,RI,11/08/2021,,"Region 01, Boston, Massachusetts",Open,,
265,Paragon System,13-CA-285936,Des Plaines,IL,11/08/2021,,"Region 13, Chicago, Illinois",Open,,
266,"CBAC Borrower, LLC d/b/a Horseshoe Casino Baltimore",05-CA-285894,Baltimore,MD,11/08/2021,,"Region 05, Baltimore, Maryland",Open,,
267,"American Backflow & Fire Prevention, Inc.",13-CA-285856,Wauconda,IL,11/08/2021,,"Region 13, Chicago, Illinois",Open,,
268,Greektown Casino Hotel,07-CA-285908,Detroit,MI,11/08/2021,,"Region 07, Detroit, Michigan",Open,,
269,NALC-National Association of Letter Carriers (United States Postal Service),10-CB-285845,Peachtree Corners,GA,11/08/2021,,"Region 10, Atlanta, Georgia",Open,,
270,Collins Aerospace,25-CA-286016,Rockford,IL,11/08/2021,,"Region 25, Indianapolis, Indiana",Open,,
271,Growing Seeds - North,19-CA-285882,Portland,OR,11/08/2021,,"Region 19, Seattle, Washington",Open,,
272,Paragon Systems,12-CA-286008,Tampa,FL,11/08/2021,,"Region 12, Tampa, Florida",Open,,
273,First Transit,16-CA-285849,Beaumont,TX,11/08/2021,,"Region 16, Fort Worth, Texas",Open,,
274,Olive Garden,10-CA-285808,Murfreesboro,TN,11/08/2021,,"Region 10, Atlanta, Georgia",Open,,
275,NALC Branch 214 (United States Postal Service),20-CB-286015,San Francisco,CA,11/08/2021,,"Region 20, San Francisco, California",Open,,
276,Engineers and Scientists of California Local 20 IFPTE (Pacific Gas & Electric Co.),32-CB-285885,Clovis,CA,11/08/2021,,"Region 32, Oakland, California",Open,,
277,Half Price Books,18-RC-285951,Saint Louis Park,MN,11/08/2021,,"Region 18, Minneapolis, Minnesota",Open,,
278,"Maple-Drake Real Estate LLC, d/b/a Notting Hill of West Bloomfield",07-CA-285909,West Bloomfield,MI,11/08/2021,,"Region 07, Detroit, Michigan",Open,,
279,"Local 307, National Postal Mail Handlers Union (NPMHU), AFL-CIO (United States Postal Service)",07-CB-285920,Allen Park,MI,11/08/2021,,"Region 07, Detroit, Michigan",Open,,
280,"G&D Integrated Manufacturing, LLC",25-CA-285893,Morton,IL,11/08/2021,,"Region 25, Indianapolis, Indiana",Open,,
281,Cadman Seattle,19-CA-285884,Seattle,WA,11/08/2021,,"Region 19, Seattle, Washington",Open,,
282,Children's Village,02-RC-285911,Dobbs Ferry,NY,11/08/2021,,"Region 02, New York, New York",Open,,
283,United States Postal Service,15-CA-285850,Montgomery,AL,11/07/2021,,"Region 15, New Orleans, Louisiana",Open,,
284,Erie Strayer Company,06-CA-285857,Erie,PA,11/06/2021,,"Region 06, Pittsburgh, Pennsylvania",Open,,
285,United States Postal Service,16-CA-285864,Abilene,TX,11/05/2021,,"Region 16, Fort Worth, Texas",Open,,
286,AT&T,15-CA-285979,Destin,FL,11/05/2021,,"Region 15, New Orleans, Louisiana",Open,,
287,American Postal Workers Union AFL-CIO Denver Metro Area Local No.229 (United States Postal Service),27-CB-285783,Denver,CO,11/05/2021,,"Region 27, Denver, Colorado",Open,,
288,Union Tank Car Company,12-CA-285937,Valdosta,GA,11/05/2021,,"Region 12, Tampa, Florida",Open,,
289,Siemens Industry Inc.,16-CA-285793,Grand Prairie,TX,11/05/2021,,"Region 16, Fort Worth, Texas",Open,,
290,UNITED PARCEL SERVICE,01-CA-285914,Manchester,NH,11/05/2021,,"Region 01, Boston, Massachusetts",Open,,
291,LOUISVILLE METRO PUBLIC DEFENDER,09-RC-285757,Louisville,KY,11/05/2021,,"Region 09, Cincinnati, Ohio",Open,,
292,"Temescal Wellness of Massachusetts, LLC",01-CA-285827,Framingham,MA,11/05/2021,,"Region 01, Boston, Massachusetts",Open,,
293,Children's Village,02-CA-285991,Bronx,NY,11/05/2021,,"Region 02, New York, New York",Open,,
294,The Co-Op School,29-CA-285903,Brooklyn,NY,11/05/2021,,"Region 29, Brooklyn, New York",Open,,
295,Amazon.com Services LLC,29-CA-285900,Staten Island,NY,11/05/2021,,"Region 29, Brooklyn, New York",Open,,
296,"American Postal Workers Union, Abilene Area Local (United States Postal Service)",16-CB-285876,Abilene,TX,11/05/2021,,"Region 16, Fort Worth, Texas",Open,,
297,United Metro Energy Corp./ United Apollo Petroleum Corp. / United Apollo Transportation Corp.,29-CA-285848,Brooklyn,NY,11/05/2021,,"Region 29, Brooklyn, New York",Open,,
298,"Matheson Tri-Gas, Inc.",10-CA-285722,Waverly,TN,11/05/2021,,"Region 10, Atlanta, Georgia",Open,,
299,"DJM Ecological Services, Inc.",14-CA-285764,Wentzville,MO,11/05/2021,,"Region 14, Saint Louis, Missouri",Open,,
300,Premier Medical Group USA,10-CA-285802,Tyrone,GA,11/05/2021,,"Region 10, Atlanta, Georgia",Open,,
301,Johns Hopkins Hospital,05-CA-285821,Baltimore,MD,11/05/2021,,"Region 05, Baltimore, Maryland",Open,,
302,Local 32 BJ SEIU (Related Management Company),02-CB-286007,Manhattan,NY,11/05/2021,,"Region 02, New York, New York",Open,,
303,American Postal Workers Union (United States Postal Service),16-CB-285879,Abilene,TX,11/05/2021,,"Region 16, Fort Worth, Texas",Open,,
304,Centerra,10-CA-285767,New River,VA,11/05/2021,,"Region 10, Atlanta, Georgia",Open,,
305,Dollar General Fresh,20-RC-285831,West Sacramento,CA,11/05/2021,,"Region 20, San Francisco, California",Open,,
306,SISU Extraction LLC,20-CA-285874,Eureka,CA,11/05/2021,,"Region 20, San Francisco, California",Open,,
307,"Westmont Manor HRC, LLC d/b/a Westmont Manor Health & Rehab Center",13-RC-285742,Westmont,IL,11/05/2021,,"Region 13, Chicago, Illinois",Open,,
308,United States Postal Service,20-CA-285787,Honolulu,HI,11/05/2021,,"Region 20, San Francisco, California",Open,,
309,Pear Valley Assisted Living and Memory Care,19-CA-285785,Central Point,OR,11/05/2021,,"Region 19, Seattle, Washington",Open,,
310,Sysco Western Minnesota,18-CA-285806,Saint Cloud,MN,11/05/2021,,"Region 18, Minneapolis, Minnesota",Open,,
311,"ERP International, LLC",28-CA-285780,Nellis AFB,NV,11/05/2021,,"Region 28, Phoenix, Arizona",Open,,
312,The Buckingham at Norwood Care & Rehabilitation,22-CA-285733,Norwood,NJ,11/05/2021,,"Region 22, Newark, New Jersey",Open,,
313,Trump Ruffin Commercial LLC,28-CA-285825,Las Vegas,NV,11/05/2021,,"Region 28, Phoenix, Arizona",Open,,
314,"St. James Wellness Rehab and Villas, LLC",13-RC-285745,Crete,IL,11/05/2021,,"Region 13, Chicago, Illinois",Open,,
315,"ERP International, LLC",28-CA-285816,Nellis AFB,NV,11/05/2021,,"Region 28, Phoenix, Arizona",Open,,
316,Circuit Media LLC,27-CA-285812,Denver,CO,11/05/2021,,"Region 27, Denver, Colorado",Open,,
317,South Holland Manor Health & Rehab Center,13-RC-285779,South Holland,IL,11/05/2021,,"Region 13, Chicago, Illinois",Open,,
318,SEIU (Kaiser Permanente WLA),31-CB-285863,Los Angeles,CA,11/05/2021,,"Region 31, Los Angeles, California",Open,,
319,Hearst Magazine Media Inc.,02-CA-285753,New York,NY,11/05/2021,,"Region 02, New York, New York",Open,,
320,United Steal Workers USW 508 (WestRock),10-CB-285749,North Charleston,SC,11/05/2021,,"Region 10, Atlanta, Georgia",Open,,
321,"Amerinox Processing, Inc.",04-RC-285811,Camden,NJ,11/05/2021,,"Region 04, Philadelphia, Pennsylvania",Open,,
322,WestRock,10-CA-285752,North Charleston,SC,11/05/2021,,"Region 10, Atlanta, Georgia",Open,,
323,"United Parcel Service, Inc.",16-CA-285740,Dallas,TX,11/05/2021,,"Region 16, Fort Worth, Texas",Open,,
324,United States Postal Service,29-CA-285838,Woodside,NY,11/05/2021,,"Region 29, Brooklyn, New York",Open,,
325,Rancho Murieta Country Club,20-CA-285927,Rancho Murieta,CA,11/05/2021,,"Region 20, San Francisco, California",Open,,
326,Anheuser-Busch,05-CA-285810,Williamsburg,VA,11/05/2021,,"Region 05, Baltimore, Maryland",Open,,
327,Consolidated Nuclear Security,16-CA-285815,Amarillo,TX,11/05/2021,,"Region 16, Fort Worth, Texas",Open,,
328,Related Management Company,02-CA-285996,Manhattan,NY,11/05/2021,,"Region 02, New York, New York",Open,,
329,"Cupertino Electric, Inc.",28-CA-285822,Los Lunas,NM,11/05/2021,,"Region 28, Phoenix, Arizona",Open,,
330,"International Longshoremen Association, Local 1414",10-CA-285751,Savannah,GA,11/05/2021,,"Region 10, Atlanta, Georgia",Open,,
331,Symphony Society of San Antonio,16-CA-285794,San Antonio,TX,11/05/2021,,"Region 16, Fort Worth, Texas",Open,,
332,"APT Electrical Contracting, Inc.",04-CA-285724,Fort Washington,PA,11/05/2021,,"Region 04, Philadelphia, Pennsylvania",Open,,
333,Centerra,10-CA-285706,New River,VA,11/05/2021,,"Region 10, Atlanta, Georgia",Open,,
334,"Chenega Healthcare Services, LLC",31-CA-285865,Fort Irwin,CA,11/05/2021,,"Region 31, Los Angeles, California",Open,,
335,KBOO Foundation,19-CA-285829,Portland,OR,11/05/2021,,"Region 19, Seattle, Washington",Open,,
336,"International Service Contractors, LLC",10-CA-285731,Hinesville,GA,11/05/2021,,"Region 10, Atlanta, Georgia",Open,,
337,Houska Inc.,14-CA-285769,Foristell,MO,11/05/2021,,"Region 14, Saint Louis, Missouri",Open,,
338,United States Postal Service,16-CA-285869,Abilene,TX,11/05/2021,,"Region 16, Fort Worth, Texas",Open,,
339,"United Electrical, Radio and Machine Workers of America (Hudson a Professional Corporation/HIPR Pacsoft Technologies)",06-CB-285841,Pittsburgh,PA,11/05/2021,,"Region 06, Pittsburgh, Pennsylvania",Open,,
340,"M Health Fairview (All Bargaining Units at Fairview University of Minnesota Medical Center, Riverside, Southdale Hospital, Saint John's, Saint Joseph's, Lakes and Ebenezer)",18-CA-285842,Minneapolis,MN,11/05/2021,,"Region 18, Minneapolis, Minnesota",Open,,
341,"Hearst Stations, Inc. (WBAL-AM and WIYY-FM)",05-CA-285817,Baltimore,MD,11/05/2021,,"Region 05, Baltimore, Maryland",Open,,
342,DC 37 Local 1070,02-CB-285877,Manhattan,NY,11/05/2021,,"Region 02, New York, New York",Open,,
343,International Union of Elevator Constructors Local #18,28-CB-285905,Henderson,NV,11/05/2021,,"Region 28, Phoenix, Arizona",Open,,
344,Securitas Security Services USA,18-CA-285851,Minneapolis,MN,11/05/2021,,"Region 18, Minneapolis, Minnesota",Open,,
345,AT&T,25-CA-285855,Indianapolis,IN,11/05/2021,,"Region 25, Indianapolis, Indiana",Open,,
346,Crozer Chester Medical Center,04-RC-285803,Chester,PA,11/05/2021,,"Region 04, Philadelphia, Pennsylvania",Open,,
347,Blood Services Northern Ohio Region of the American Red Cross,08-CA-285836,Cleveland,OH,11/05/2021,,"Region 08, Cleveland, Ohio",Open,,
348,NY Supreme Court and Office Of Court Administration,02-CA-285907,Manhattan,NY,11/05/2021,,"Region 02, New York, New York",Open,,
349,DSV Panalpina A/S,29-CA-285932,Queens,NY,11/05/2021,,"Region 29, Brooklyn, New York",Open,,
350,Wilhelm LLC,20-CA-285945,Vacaville,CA,11/05/2021,,"Region 20, San Francisco, California",Open,,
351,United States Postal Service,20-CA-285788,Honolulu,HI,11/05/2021,,"Region 20, San Francisco, California",Open,,
352,Equity Residential Services LLC,02-CA-286059,New York,NY,11/05/2021,,"Region 02, New York, New York",Open,,
353,"Professional Irrigation Contractors I, LLC",14-CA-285765,Lake Saint Louis,MO,11/05/2021,,"Region 14, Saint Louis, Missouri",Open,,
354,The Canterbury at Cedar Grove Care & Rehabilitation,22-CA-285755,Cedar Grove,NJ,11/05/2021,,"Region 22, Newark, New Jersey",Open,,
355,Teijin Automotive Technologies,08-CA-285807,Carey,OH,11/05/2021,,"Region 08, Cleveland, Ohio",Open,,
356,"Saputo Dairy Foods USA, LLC",03-CA-285738,Friendship,NY,11/05/2021,,"Region 03, Buffalo, New York",Open,,
357,Freaks Smoke Shop and Tattoo,27-CA-285956,Thornton,CO,11/05/2021,,"Region 27, Denver, Colorado",Open,,
358,BERNHARD,09-CA-285766,New Albany,OH,11/04/2021,,"Region 09, Cincinnati, Ohio",Open,,
359,Palms of Port St. Lucie (Emerald Health Care),12-CA-285773,Port St. Lucie,FL,11/04/2021,,"Region 12, Tampa, Florida",Open,,
360,"International Brotherhood of Teamsters, Local 120  (Sysco Western Minnesota, Inc.)",18-CB-285739,Saint Cloud,MN,11/04/2021,,"Region 18, Minneapolis, Minnesota",Open,,
361,Leisure Pools / Integra Pool Covers,25-RC-285715,Burlington,IA,11/04/2021,,"Region 25, Indianapolis, Indiana",Open,,
362,Allied Universal Security Services,20-CA-285880,San Francisco,CA,11/04/2021,,"Region 20, San Francisco, California",Open,,
363,United States Postal Service,20-CA-285786,Honolulu,HI,11/04/2021,,"Region 20, San Francisco, California",Open,,
364,"Houston Refining, LP",16-CA-285719,Houston,TX,11/04/2021,,"Region 16, Fort Worth, Texas",Open,,
365,Steamfitters Local 342 (Henkel and MCcoy),32-CB-286157,Concord,CA,11/04/2021,,"Region 32, Oakland, California",Open,,
366,"Willow Springs Skilled Nursing Facility, LLC d/b/a Bella Terra La Grange",13-RC-285743,La Grange,IL,11/04/2021,,"Region 13, Chicago, Illinois",Open,,
367,United States Postal Service,10-CA-285656,West Columbia,SC,11/04/2021,,"Region 10, Atlanta, Georgia",Open,,
368,Teamsters Local 58 (United Parcel Service),19-CB-285784,Vancouver,WA,11/04/2021,,"Region 19, Seattle, Washington",Open,,
369,ZF Marysville Axle LLC/Stellantis,07-CA-285693,Marysville,MI,11/04/2021,,"Region 07, Detroit, Michigan",Open,,
370,"United Food and Commercial Workers Union, Local 2 (Cargill Meat Solutions)",14-CB-285676,Marshall,MO,11/04/2021,,"Region 14, Saint Louis, Missouri",Open,,
371,"Dairy Farmers of America d/b/a Lehigh Valley Dairies-Lansdale, PA",04-CA-285649,Lansdale,PA,11/04/2021,,"Region 04, Philadelphia, Pennsylvania",Open,,
372,United States Postal Service,12-CA-285762,Pembroke Pines,FL,11/04/2021,,"Region 12, Tampa, Florida",Open,,
373,Abbott Northwestern Hospital,18-RC-285702,Minneapolis,MN,11/04/2021,,"Region 18, Minneapolis, Minnesota",Open,,
374,Nestle Purina Petcare Company,14-RC-285712,Saint Louis,MO,11/04/2021,,"Region 14, Saint Louis, Missouri",Open,,
375,"Local 7, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (Stellantis)",07-CB-285692,Detroit,MI,11/04/2021,,"Region 07, Detroit, Michigan",Open,,
376,Operator Media,31-CA-285758,Los Angeles,CA,11/04/2021,,"Region 31, Los Angeles, California",Open,,
377,Apple Inc,14-CA-285708,Saint Louis,MO,11/04/2021,,"Region 14, Saint Louis, Missouri",Open,,
378,"Bakery, Confectionary, Tobacco Workers, and Grain Millers Union, Local 317T (ITG Brands)",10-CB-285747,Greensboro,NC,11/04/2021,,"Region 10, Atlanta, Georgia",Open,,
